sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
145,0,NA,Notebook,Lenovo,Windows 7,12.1,160,4,NA,2,NA,NA,Used
315.99,NA,NA,Notebook,Toshiba,Windows 7,18.4,320,4,INTEL,1.6,NA,NA,Used
100,NA,NA,Notebook,Gateway,Windows 7,15.6,NA,NA,NA,NA,NA,Integrated,Used
357,12.67,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
197.6,0,Buyer,Notebook,HP,Windows 7,14,250,4,INTEL,2.4,NA,Integrated,Seller refurbished
329.95,4.99,Seller,Notebook,Lenovo,Windows 7,14,240,8,INTEL,2.6,NA,Integrated,Seller refurbished
49.99,18.5,Seller,Notebook,HP,NA,15.6,NA,2,AMD,1.7,NA,NA,For parts or not working
90,0,Buyer,Notebook,Dell,Windows 7,14.1,80,3,INTEL,2,2013,Dedicated,New
172.5,10,NA,Laptop,Dell,Windows 7,10.1,250,2,INTEL,1.66,2010,Integrated,Used
258.88,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,4,INTEL,2.58,NA,NA,New
189.99,0,Buyer,Notebook,HP,Windows 7,14,250,4,NA,2.4,NA,Integrated,Seller refurbished
108.05,0,Buyer,Notebook,Dell,Windows 7,NA,NA,4,INTEL,1.8,NA,NA,Seller refurbished
389,NA,Buyer,Notebook,Panasonic,Windows 7,13.3,128,3,INTEL,1.66,NA,Integrated,Seller refurbished
425,20,NA,Notebook,Dell,Windows 8,14,512,8,INTEL,2,2013,Hybrid,Used
125,13,Buyer,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
81,7.95,Buyer,Notebook,HP,Not included,NA,NA,4,INTEL,2.8,NA,Dedicated,Used
194.09,0,Seller,Notebook,Toshiba,NA,15.6,500,4,INTEL,2.16,NA,NA,Seller refurbished
519,0,Seller,NA,Lenovo,NA,NA,NA,NA,NA,NA,NA,NA,New
189,0,Buyer,Notebook,HP,Windows 7,11.6,500,4,AMD,1.7,NA,NA,Used
299.95,0,Buyer,Notebook,Asus,Windows 8,15.6,500,4,NA,2.16,NA,NA,New
149,19,NA,Notebook,Toshiba,Windows 8,15.6,750,6,INTEL,2.4,NA,NA,Seller refurbished
500,NA,NA,Notebook,Toshiba,Windows 8,15.6,750,8,INTEL,1.6,2013,Integrated,New
71,7.95,Buyer,Notebook,HP,Not included,NA,NA,4,INTEL,2.67,NA,Integrated,Used
299.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,4,INTEL,2.16,NA,NA,New
214.99,0,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Manufacturer refurbished
21.5,16.51,Buyer,Notebook,Lenovo,Windows XP,15.6,NA,1,NA,1.86,NA,Integrated,For parts or not working
403.99,0,Seller,Notebook,Lenovo,Windows 8,15.6,500,6,INTEL,1.7,NA,NA,Seller refurbished
54,20,NA,NA,Compaq,Windows 7,15.6,NA,NA,INTEL,2.2,NA,NA,Used
225,NA,Buyer,Laptop,HP,Windows 7,12.1,320,4,INTEL,2.3,NA,Integrated,Used
150,NA,Buyer,Notebook,Asus,Windows 7,14,NA,NA,NA,NA,NA,NA,Used
179,NA,Buyer,Notebook,HP,Windows 7,14,250,4,INTEL,2.5,NA,Integrated,Used
459.95,9.95,Buyer,Notebook,Lenovo,NA,15.6,500,4,INTEL,2.4,NA,Integrated,New
76,7.95,Buyer,Notebook,HP,Not included,NA,NA,3,NA,2,NA,Integrated,Used
264.99,0,Buyer,NA,Toshiba,Windows 8,15.6,500,4,AMD,NA,NA,Dedicated,New
419.99,0,Buyer,Notebook,Toshiba,Windows 8,17.3,1000,4,NA,2.4,NA,NA,New
65,12.99,NA,Notebook,Dell,Windows Vista,14.1,75,2,INTEL,2.4,NA,Integrated,Used
107.95,12.95,Buyer,Notebook,Lenovo,Not included,15.4,NA,4,INTEL,2.4,NA,Integrated,Used
1094.95,0,Seller,Ultrabook,Dell,Windows 8,13.3,256,8,INTEL,2.7,2015,Integrated,Manufacturer refurbished
59.99,0,Buyer,Notebook,NA,Windows XP,15,30,1,INTEL,2.66,NA,Dedicated,Used
56,7.95,Buyer,Notebook,HP,Not included,NA,NA,2,INTEL,2,NA,Dedicated,Used
95,0,Buyer,Netbook,Acer,Windows 7,10.1,160,2,INTEL,1.66,NA,Integrated,Used
29.99,12.99,NA,Notebook,Acer,Windows Vista,14.1,80,1,INTEL,1.6,2006,Integrated,For parts or not working
979,0,Seller,NA,NA,Windows 8,15.6,NA,16,INTEL,NA,NA,NA,New
189.99,10,NA,NA,Lenovo,Windows 7,14,320,2,INTEL,2.66,NA,NA,Used
299,NA,NA,Notebook,HP,Windows 7,15.6,NA,NA,NA,NA,NA,NA,New
329.39,0,Seller,Notebook,Toshiba,Windows 8,17.3,750,8,NA,1.8,NA,NA,Seller refurbished
35,NA,NA,Notebook,Asus,Windows 7,10.1,160,1,ATOM,1.6,NA,Integrated,Used
498.95,0,Buyer,Notebook,HP,Windows 8,17.3,750,6,INTEL,2.2,NA,Integrated,New
31,7.95,Buyer,Notebook,HP,Not included,NA,NA,4,INTEL,2,NA,Dedicated,Used
360.52,0,Buyer,Notebook,Lenovo,Windows 7,14.1,320,8,NA,2.5,NA,NA,Manufacturer refurbished
245.99,0,Buyer,NA,Acer,Windows 8,15.6,320,2,NA,NA,NA,NA,New
680,18,NA,Laptop,Lenovo,Windows 8,13.3,256,8,INTEL,1.8,2013,Integrated,Used
139,0,Buyer,Notebook,Dell,Windows 7,14.1,120,2,INTEL,2,2009,Integrated,Seller refurbished
395,20,Buyer,Ultrabook,HP,Windows 8,15.6,1000,8,AMD,2.7,2014,Integrated,New
139,0,Buyer,Notebook,Dell,Windows 7,14.1,80,2,INTEL,2,2009,Integrated,Seller refurbished
23.61,7.95,Buyer,Notebook,HP,Not included,NA,NA,4,INTEL,2.2,NA,Dedicated,Used
349.99,14.99,Buyer,Notebook,Dell,Windows 7,14.1,750,8,INTEL,2.66,NA,Integrated,Manufacturer refurbished
259.99,20,Buyer,Notebook,HP,Windows 8,15.6,500,4,INTEL,2.17,NA,NA,New
34.88,0,Buyer,Notebook,Gateway,Windows 7,15.6,NA,NA,INTEL,1.66,NA,Integrated,Used
569.99,0,Buyer,Notebook,Lenovo,Windows 8,15.6,1000,8,INTEL,2,NA,Dedicated,Used
279.99,9.99,NA,NA,Dell,NA,15.6,500,NA,NA,NA,NA,NA,New
599.99,0,Buyer,Notebook,Dell,Windows 8,NA,NA,NA,NA,2.7,NA,NA,New
240,9.99,Buyer,NA,Dell,Windows 7,14,160,8,INTEL,2.4,NA,NA,Manufacturer refurbished
149.99,0,Buyer,Notebook,Lenovo,Windows 7,14,160,4,INTEL,2.2,NA,Integrated,Manufacturer refurbished
399.99,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,AMD,NA,NA,Dedicated,New
325,NA,Buyer,Notebook,HP,Windows 8,15.6,128,12,AMD,2.5,NA,Hybrid,Used
64.99,0,NA,Notebook,IBM,Windows XP,14,60,1.5,NA,1.6,NA,Integrated,Seller refurbished
96,14,Buyer,Notebook,HP,Windows 7,15.6,320,2,INTEL,2.2,NA,Integrated,Used
109.99,14.99,Buyer,Notebook,Dell,Windows 7,14.1,40,1.5,NA,NA,NA,NA,Seller refurbished
20.5,7.95,Buyer,Notebook,HP,Not included,NA,NA,4,INTEL,2.2,NA,Dedicated,Used
499.99,0,Buyer,NA,Dell,Windows 8,15.6,NA,NA,INTEL,NA,NA,NA,New
575,0,Buyer,Notebook,Asus,Windows 8,15.6,1000,8,INTEL,2,NA,Dedicated,Used
36,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
756,0,Buyer,Notebook,Dell,Windows 8,13.3,500,8,INTEL,NA,NA,Dedicated,Manufacturer refurbished
20.5,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
64.33,14.61,Buyer,Notebook,Lenovo,Not included,14,NA,4,INTEL,2.53,NA,NA,Used
61.32,14,Buyer,Notebook,Acer,NA,15.6,250,3,AMD,1.6,NA,Integrated,Used
314.49,0,Seller,Laptop,Dell,Windows 7,13.3,320,4,INTEL,2.2,NA,NA,Manufacturer refurbished
330,27.5,Buyer,NA,HP,Windows 8,15.6,NA,NA,NA,1.73,2015,NA,New
359.99,0,NA,Laptop,HP,Windows 7,NA,NA,8,NA,2.67,NA,NA,Seller refurbished
320,0,Seller,Notebook,HP,Windows 7,14.1,NA,8,INTEL,2.8,NA,Dedicated,Used
36.11,7.95,Buyer,Notebook,Dell,Not included,NA,NA,4,INTEL,2.4,NA,Integrated,Used
239.99,0,Buyer,NA,Acer,NA,NA,NA,NA,NA,NA,NA,NA,Manufacturer refurbished
250.05,14,NA,Notebook,HP,Windows Vista,17.3,750,8,INTEL,2.2,NA,Integrated,For parts or not working
222,0,Buyer,NA,NA,Windows 7,NA,500,4,INTEL,2.2,NA,NA,Seller refurbished
899,0,Buyer,Notebook,Lenovo,Windows 8,17.3,1000,16,INTEL,3.5,2014,Dedicated,New
232.5,14,Buyer,Notebook,Lenovo,Windows 7,15.6,500,4,INTEL,2.6,NA,Integrated,Used
320,9.99,Buyer,NA,Dell,Windows 7,15.6,320,8,INTEL,2.4,NA,NA,Manufacturer refurbished
428,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,AMD,1.9,NA,NA,New
274.99,0,Buyer,Notebook,Dell,Windows 8,14,500,2,NA,2.16,NA,NA,New
239,19,Buyer,Notebook,HP,Windows 7,15.6,250,4,INTEL,2.53,NA,Integrated,Seller refurbished
80,NA,Buyer,Notebook,HP,NA,17.3,1000,6,INTEL,1.9,NA,NA,For parts or not working
161.99,0,Buyer,Notebook,HP,Windows 7,14,160,4,INTEL,2.66,NA,Integrated,Used
405.95,0,Buyer,Notebook,HP,Windows 8,15.6,750,6,INTEL,1.9,NA,Integrated,New
49.99,18.5,Seller,Notebook,HP,NA,15.6,NA,2,AMD,1.3,NA,NA,For parts or not working
161.1,0,Buyer,Notebook,Dell,Windows 7,15.4,120,4,INTEL,2.26,NA,NA,Seller refurbished
449.99,0,Buyer,Notebook,Asus,NA,17.3,1000,8,NA,1.83,NA,NA,New
20.5,7.95,Buyer,Notebook,Dell,Not included,NA,NA,4,INTEL,2.4,NA,Integrated,Used
459.99,0,Buyer,Notebook,Lenovo,Windows 7,15.6,250,8,INTEL,2.6,NA,Integrated,Used
50,NA,NA,Laptop,Dell,Windows 7,14,NA,NA,INTEL,2.53,NA,NA,Used
409.99,0,Buyer,NA,Toshiba,Windows 8,14,750,6,INTEL,1.7,NA,Integrated,Used
120.5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
99.98,0,Buyer,Netbook,HP,Windows 7,NA,NA,NA,NA,NA,NA,NA,Used
94,NA,Buyer,Notebook,Dell,Windows Vista,14.1,NA,2,INTEL,2.26,NA,Integrated,Used
264.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,2,NA,2.16,NA,NA,New
124.5,28,Buyer,Notebook,HP,Not included,14.1,80,NA,INTEL,2.26,NA,Integrated,Used
175,NA,NA,Netbook,Sony,Windows 7,15.6,80,1,INTEL,1.86,NA,NA,Seller refurbished
85,NA,Buyer,Notebook,NA,NA,17,NA,4,NA,NA,NA,NA,For parts or not working
409,30,NA,Notebook,Lenovo,Windows 8,NA,NA,NA,INTEL,1.9,NA,Integrated,Used
389.95,0,Buyer,Notebook,HP,Windows 8,15.6,1000,4,NA,2,NA,Dedicated,New
78.4,NA,Buyer,Notebook,NA,NA,15.2,160,2,NA,NA,NA,NA,Used
1599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
120,0,Seller,Notebook,Samsung,Chrome OS,11.6,16,2,NA,1.7,NA,Integrated,Used
141.33,0,Buyer,Notebook,HP,Windows 7,14.1,80,2,INTEL,1.8,NA,NA,Seller refurbished
350,0,Buyer,Notebook,HP,Windows 7,17,250,8,INTEL,2.8,NA,Dedicated,Seller refurbished
158.04,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
54.99,0,Buyer,Notebook,Dell,Windows Vista,10.1,160,1,INTEL,1.6,NA,Integrated,Used
629,0,Seller,NA,NA,Windows 8,NA,1000,8,INTEL,NA,NA,NA,New
51,NA,Buyer,Notebook,Asus,NA,11.6,320,2,INTEL,1.5,NA,NA,Used
562.99,0,Buyer,Notebook,HP,Windows 8,15.6,1000,8,AMD,1.7,NA,Dedicated,New
249.99,19.96,NA,Notebook,Dell,Windows 7,15.6,750,4,INTEL,2.6,NA,Dedicated,Used
99.99,0,Buyer,NA,Panasonic,NA,NA,NA,NA,NA,NA,NA,NA,Used
119.5,0,NA,Notebook,Dell,Windows 7,15.6,250,3,INTEL,2.1,NA,Integrated,Used
269.95,0,NA,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
91,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
75,NA,NA,Notebook,Dell,NA,15.6,NA,NA,NA,NA,NA,Integrated,Used
129.99,19.99,NA,Notebook,Asus,Windows Vista,17.3,500,4.098,INTEL,2.4,NA,Integrated,For parts or not working
414.99,NA,NA,Notebook,Dell,Windows 7,13.3,320,4,INTEL,2.7,NA,Integrated,New
93.1,NA,NA,Notebook,HP,Windows 7,17.3,500,4,AMD,1.5,NA,Integrated,Used
323.39,0,Seller,NA,Dell,Windows 8,NA,NA,NA,NA,NA,NA,NA,Manufacturer refurbished
334.95,0,Buyer,Notebook,Dell,NA,13.3,500,4,NA,1.7,NA,NA,Manufacturer refurbished
34.99,NA,NA,Notebook,Gateway,Windows XP,15.4,80,0.512,AMD,1.8,NA,NA,For parts or not working
988.31,NA,Buyer,Notebook,Asus,NA,15.6,1000,16,NA,2.5,NA,NA,New
169.69,19.99,NA,Notebook,Asus,Windows 7,NA,NA,NA,NA,NA,NA,Integrated,Used
467.99,0,NA,Notebook,HP,Windows 8,17.3,1000,6,INTEL,1.9,NA,NA,New
40,NA,NA,Notebook,Dell,Windows 7,7,80,2,AMD,NA,NA,Integrated,Used
129,0,Buyer,Notebook,Dell,Windows 7,14.1,NA,2,NA,NA,NA,Integrated,Seller refurbished
174.99,0,Buyer,Notebook,Lenovo,Not included,12,320,4,INTEL,2.53,NA,Integrated,Used
374.99,15,Buyer,Notebook,Asus,NA,15.6,750,8,NA,1.6,NA,NA,Used
187.5,NA,NA,Notebook,HP,Windows 8,15.6,1000,8,NA,2.5,NA,Integrated,Used
200,0,NA,Notebook,Sony,Windows 7,15.5,320,4,AMD,2.2,NA,Integrated,Used
184.29,0,Buyer,Notebook,Dell,Windows 7,14.1,160,4,INTEL,2.26,NA,NA,Manufacturer refurbished
46.69,5,Buyer,Netbook,HP,Not included,10.1,160,2,INTEL,1.66,NA,Integrated,Used
85,0,Buyer,Netbook,Dell,Not included,14,NA,4,INTEL,2.66,NA,NA,Used
869,0,Seller,Ultrabook,Lenovo,Windows 8,14,256,8,INTEL,2.1,NA,Integrated,Manufacturer refurbished
49.99,0,Buyer,Laptop,NA,NA,7,4,0.512,NA,1.5,NA,NA,New
330.19,0,Seller,Notebook,Toshiba,NA,17.3,750,8,AMD,2,NA,NA,Seller refurbished
255,NA,NA,Notebook,Toshiba,Windows 7,15.6,750,8,INTEL,2.3,NA,NA,Used
599.49,0,Buyer,Notebook,Lenovo,Windows 8,15.6,1000,8,INTEL,2,2014,Integrated,New
139.98,10,Buyer,Laptop,Lenovo,Windows 7,12.1,120,3,INTEL,1.6,NA,Integrated,Used
41,NA,Buyer,Laptop,Asus,NA,15.6,500,4,INTEL,2.16,NA,NA,For parts or not working
200,0,Buyer,Notebook,Dell,Windows XP,12.5,NA,NA,NA,NA,NA,Integrated,Seller refurbished
1134,NA,NA,Notebook,Dell,NA,14,256,8,INTEL,NA,NA,Integrated,New
534,0,Buyer,Notebook,Dell,Windows 8,13.3,500,8,INTEL,NA,NA,Integrated,Manufacturer refurbished
115,NA,NA,Notebook,Dell,Not included,15.6,NA,8,INTEL,1.8,2012,Integrated,For parts or not working
325,0,NA,NA,HP,Windows 7,17.1,NA,NA,NA,NA,2013,Integrated,Used
606.75,0,Buyer,Ultrabook,Lenovo,Windows 8,14,128,8,INTEL,NA,NA,Integrated,Used
256,20.58,Buyer,Notebook,HP,Windows Vista,17,320,8,INTEL,1.6,NA,Dedicated,Used
389,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,INTEL,NA,NA,Integrated,Manufacturer refurbished
250,9.99,Buyer,NA,Dell,Windows 7,15.6,250,3,INTEL,2.5,NA,NA,Manufacturer refurbished
65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
65,NA,Buyer,Notebook,Dell,NA,15.6,NA,NA,NA,NA,NA,NA,For parts or not working
355.59,0,Seller,Notebook,Toshiba,Windows 8,17.3,1000,8,AMD,1.5,NA,Integrated,New
239,0,Buyer,Notebook,Asus,Windows 8,15.6,500,4,NA,2.16,2015,Integrated,New
86,14,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
97.95,12.95,Buyer,Notebook,Dell,Windows Vista,14,160,2,INTEL,2,2007,Integrated,Used
79.99,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
229,NA,Buyer,Notebook,Lenovo,Windows 7,14,128,4,INTEL,3,NA,Integrated,Seller refurbished
390,0,NA,Notebook,Lenovo,Windows 7,14,500,8,INTEL,1.9,NA,Integrated,New
35,7.95,Buyer,Notebook,Dell,Not included,NA,NA,4,INTEL,2.67,NA,Integrated,Used
127.5,NA,NA,Notebook,Dell,Windows 7,17,300,3,INTEL,2.1,NA,NA,Used
34.95,0,Buyer,Notebook,HP,Not included,12,NA,2.048,INTEL,1.86,NA,NA,For parts or not working
150,0,Buyer,Notebook,Dell,Windows 7,NA,80,4,INTEL,2.4,NA,NA,Used
51,NA,Buyer,Notebook,Acer,NA,15.6,NA,4,INTEL,2,NA,NA,Used
550,0,NA,Laptop,Lenovo,Windows 8,13.3,128,4,INTEL,NA,NA,Integrated,Used
230,9.99,Buyer,NA,Dell,Windows 7,14,320,4,INTEL,2.5,NA,NA,Manufacturer refurbished
314.99,0,Buyer,Notebook,Dell,Windows 8,15.6,500,4,AMD,1.8,NA,Integrated,Manufacturer refurbished
197,0,Buyer,Notebook,Dell,Windows 7,NA,250,4,INTEL,2.2,NA,Integrated,Seller refurbished
152.5,NA,NA,Laptop,Lenovo,NA,17,500,6,INTEL,2.5,NA,Dedicated,Used
500,0,NA,Notebook,HP,Windows 8,15.6,750,8,INTEL,2.7,NA,Integrated,New
123.84,14.95,NA,Notebook,Dell,Windows 7,NA,500,4,INTEL,2.3,NA,NA,Used
169.99,0,NA,Notebook,NA,Not included,13.3,NA,1,INTEL,2.5,NA,Integrated,Used
89.99,18.5,Seller,Notebook,HP,NA,17.3,NA,2,INTEL,2.5,NA,NA,For parts or not working
789.96,0,Buyer,NA,Lenovo,Windows 8,13.3,256,8,INTEL,2,NA,NA,New
349.99,0,Buyer,Notebook,Toshiba,Windows 7,15.6,750,8,NA,2.3,2013,Hybrid,Used
34.99,14.99,Buyer,Laptop,NA,NA,7,4,0.512,NA,1.5,NA,NA,New
680,0,NA,Notebook,Dell,NA,15.6,1000,16,INTEL,2.4,NA,NA,Used
300,NA,NA,NA,Asus,Windows 7,17.3,1000,8,NA,2,NA,Dedicated,Used
112.99,14.95,Buyer,Notebook,HP,Windows 7,15.6,320,4,AMD,1.3,NA,Integrated,Used
189,0,Buyer,Notebook,HP,Windows 7,14.1,160,4,INTEL,2.2,NA,NA,Seller refurbished
399.45,0,Buyer,Notebook,Toshiba,Windows 8,17.3,500,6,INTEL,1.7,NA,NA,New
129,0,Buyer,Notebook,Dell,Windows Vista,14.1,80,2,INTEL,2.2,2008,Integrated,Seller refurbished
129,0,Buyer,Notebook,Dell,Windows Vista,14.1,120,2,INTEL,2.2,2008,Integrated,Seller refurbished
20.99,NA,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
99.99,0,Buyer,Netbook,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
249,16,NA,Notebook,Samsung,Windows 7,15.6,640,4,NA,NA,NA,Integrated,Used
26,NA,NA,Notebook,Acer,Windows 7,15.4,NA,NA,INTEL,2.13,NA,Integrated,For parts or not working
629.99,0,Buyer,Notebook,Panasonic,Windows XP,14,250,8,INTEL,2.4,NA,Integrated,Seller refurbished
365,9.99,Buyer,NA,Dell,Windows 7,15.6,320,8,INTEL,2.3,NA,NA,Manufacturer refurbished
89.99,20,NA,Notebook,Compaq,Windows 7,15.6,250,2,AMD,1,NA,NA,Used
26,NA,Buyer,Notebook,Asus,NA,15.6,NA,4,AMD,NA,NA,NA,For parts or not working
594.99,0,Buyer,Notebook,HP,Windows 8,15.6,1000,8,INTEL,2,NA,Integrated,Manufacturer refurbished
349.99,0,Buyer,Notebook,Lenovo,Windows 8,15.6,500,6,AMD,2,NA,Dedicated,New
242.5,NA,Seller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
279.39,0,Seller,Notebook,Toshiba,Windows 8,15.6,500,4,INTEL,2.3,NA,NA,New
212.5,0,NA,Notebook,Samsung,Windows 7,14,500,3,INTEL,2.4,NA,Dedicated,Used
669,0,Buyer,Laptop,HP,Windows 8,15.6,1000,8,INTEL,2.2,NA,Integrated,New
1000,0,NA,Notebook,HP,Windows 8,17.3,750,8,INTEL,2.4,2014,Hybrid,Used
170,0,Buyer,Notebook,Dell,Windows 7,15.4,NA,NA,INTEL,2.4,NA,NA,Used
812,0,NA,Notebook,Dell,Windows 7,14,256,NA,INTEL,3,NA,NA,New
685,18,Buyer,Notebook,HP,Windows 8,15.6,1000,8,INTEL,2.5,NA,Integrated,New
56,NA,NA,Notebook,HP,NA,10.1,NA,NA,NA,NA,NA,NA,Used
60,0,NA,Netbook,Asus,Windows 7,NA,NA,2,NA,1.66,NA,Integrated,Used
209.99,0,Buyer,Notebook,Asus,Windows 8,10.1,320,2,AMD,1,NA,Integrated,Manufacturer refurbished
470,30.95,NA,Notebook,HP,NA,17.3,750,8,INTEL,3.1,NA,Integrated,New
450,30,NA,Notebook,Dell,Windows Vista,17,750,4,INTEL,2.4,NA,Dedicated,Used
683.89,0,Seller,Ultrabook,Dell,Windows 8,13.3,128,8,INTEL,1.7,NA,NA,Seller refurbished
75,15,NA,Notebook,Dell,Windows Vista,17,120,1,INTEL,1.7,NA,Integrated,Used
399.99,24.99,Buyer,Notebook,Asus,Windows 7,17.3,768,6,INTEL,1.73,NA,Dedicated,Used
295,9.99,Buyer,NA,Dell,Windows 7,14,128,8,INTEL,2.8,NA,NA,Manufacturer refurbished
108.78,0,Buyer,Notebook,HP,Windows 7,14.1,40,1.5,INTEL,2.26,NA,Integrated,Used
182.5,NA,NA,Notebook,Sony,Windows 7,15.5,320,4,INTEL,2.4,NA,NA,Seller refurbished
59.95,NA,Buyer,Notebook,HP,Windows XP,8.9,120,0.896,NA,1.2,2002,Integrated,Used
169.99,9.99,NA,Notebook,Lenovo,Windows 7,14.1,160,2,INTEL,2.66,NA,Integrated,Used
35.99,14.99,Buyer,Laptop,NA,NA,7,8,0.512,NA,1.5,2014,NA,New
200,4.99,Seller,Notebook,HP,Not included,15.6,250,4,INTEL,2.53,NA,Dedicated,Seller refurbished
415,0,Buyer,Ultrabook,Lenovo,NA,14,180,8,NA,2.5,2014,Integrated,New
1299.99,0,Buyer,Notebook,Dell,Windows 8,13.3,512,8,INTEL,NA,NA,Integrated,Manufacturer refurbished
137.5,35,NA,Notebook,Samsung,Windows 7,14,500,6,INTEL,2.45,2013,NA,Used
199.95,14.75,NA,Notebook,Dell,NA,14.1,320,4,INTEL,2.5,NA,Integrated,Used
59.99,0,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
34.95,0,Buyer,Notebook,HP,Not included,12,NA,2.048,INTEL,2.13,NA,NA,For parts or not working
895,0,Seller,Ultrabook,Lenovo,Windows 8,14,512,8,INTEL,2.1,NA,Integrated,Manufacturer refurbished
202.5,0,Buyer,Notebook,HP,Windows 7,15.6,180,8,INTEL,2.3,NA,Integrated,Seller refurbished
237,0,Buyer,Laptop,Acer,Windows 8,10.1,32,2,INTEL,1.3,NA,Integrated,New
41,34.99,Buyer,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
235,0,Buyer,Notebook,Dell,Windows 7,14.1,320,4,INTEL,2.3,NA,Integrated,Used
239.99,0,NA,Notebook,Dell,Windows 8,15.6,NA,NA,INTEL,2.16,NA,NA,Manufacturer refurbished
119.99,11,NA,NA,NA,Windows 8,NA,32,2,NA,1.3,NA,Dedicated,Used
120,20,NA,Notebook,Dell,Windows 8,NA,320,4,NA,2.3,NA,Integrated,Used
250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
599.99,6.51,Seller,Laptop,HP,NA,15.6,NA,NA,NA,NA,NA,NA,Manufacturer refurbished
109.99,24.99,NA,Notebook,Toshiba,Windows 8,15.6,500,4,AMD,1.7,NA,Integrated,Used
320,10,Buyer,Notebook,Dell,Windows 7,17,160,6,INTEL,2,NA,NA,For parts or not working
199,NA,NA,Notebook,HP,Windows Vista,15.6,750,4,INTEL,1.66,NA,Integrated,Used
121,19,NA,Notebook,Dell,NA,17,NA,NA,INTEL,NA,NA,NA,For parts or not working
129,0,Buyer,Notebook,Dell,Windows Vista,14.1,80,2,INTEL,1.8,2007,Integrated,Seller refurbished
999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
129,0,Buyer,Notebook,Dell,Windows Vista,14.1,80,2,INTEL,2,2008,Integrated,Seller refurbished
499.99,0,Buyer,Notebook,Lenovo,Windows 7,14,500,8,INTEL,1.9,NA,Integrated,Manufacturer refurbished
121.99,18.5,Seller,Notebook,HP,NA,17.3,NA,2,AMD,1.9,NA,NA,For parts or not working
449,0,Buyer,Laptop,Lenovo,Windows 8,15.6,1000,8,AMD,2,2014,Integrated,Manufacturer refurbished
150,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
279.99,0,Buyer,Notebook,HP,Windows 8,15.6,750,4,NA,2,NA,Dedicated,Seller refurbished
150,NA,NA,NA,HP,NA,15,NA,NA,NA,NA,NA,NA,Used
1149.99,0,Buyer,Notebook,Lenovo,NA,14,256,8,NA,2.1,NA,NA,New
105,NA,NA,NA,Sony,Windows Vista,17,250,2,NA,NA,NA,NA,Used
395,0,Buyer,Notebook,HP,Windows 8,15.6,750,6,AMD,2.5,NA,Dedicated,Seller refurbished
1029,0,Buyer,Notebook,Lenovo,Windows 8,13.3,512,8,INTEL,1.1,2014,Integrated,Manufacturer refurbished
35,NA,NA,Laptop,Compaq,Windows 8,15.6,250,2,AMD,1,NA,NA,Used
350,19.99,Buyer,Notebook,Lenovo,Windows 8,15.6,500,8,INTEL,2.5,2014,Integrated,Seller refurbished
424.99,0,Buyer,Notebook,Dell,Windows 7,12.5,500,8,INTEL,2.6,NA,Integrated,Manufacturer refurbished
125.99,12.95,Buyer,NA,Dell,Not included,14,NA,4,INTEL,2.53,NA,Integrated,Used
370,0,NA,Ultrabook,Sony,NA,13.3,128,4,NA,1.6,NA,NA,For parts or not working
369,NA,Buyer,Notebook,Toshiba,Windows 8,14,1000,6,INTEL,NA,NA,Integrated,Seller refurbished
96,0,Buyer,Notebook,Dell,Not included,14,250,4,INTEL,2.67,NA,NA,Used
100,0,NA,Notebook,Sony,Windows Vista,14.5,NA,1,INTEL,1.6,NA,NA,Used
