sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
27,15,Buyer,Notebook,Toshiba,Windows 2000,17,750,6,AMD,1.5,2000,Integrated,For parts or not working
300,0,Seller,Notebook,HP,Windows XP,14,320,4,ATOM,2.13,2011,Dedicated,New
361.19,0,Seller,Notebook,Toshiba,Windows 8,15.6,500,6,INTEL,2.6,2013,Integrated,New
54.99,20,Buyer,Notebook,Panasonic,Not included,13.3,320,2,INTEL,1.6,2013,Integrated,Used
44.99,0,Buyer,Portable,Panasonic,Not included,10.4,60,0.512,INTEL,1.2,2014,Hybrid,Used
147.5,0,Buyer,Notebook,Lenovo,Not included,13.3,320,2.048,INTEL,2.6,2003,Dedicated,Used
333.59,0,Seller,Notebook,HP,Windows 8,17.3,750,6,INTEL,2.4,2009,Dedicated,Seller refurbished
178,0,Buyer,Notebook,Dell,Windows 7,14.1,250,4,INTEL,2.4,2009,Integrated,Seller refurbished
51,0,Seller,Laptop,Samsung,Windows 7,14.1,320,4,AMD,2.13,2006,Dedicated,Used
179,0,Buyer,Notebook,Lenovo,Windows 7,14,320,4,INTEL,2.5,2009,Integrated,Used
56,0,Buyer,Notebook,Dell,Not included,14,160,2.048,INTEL,2.67,2010,Integrated,Used
44.99,0,Buyer,Notebook,Dell,Not included,14.1,320,1,INTEL,1.66,2007,Dedicated,Used
329.99,0,Buyer,Notebook,Lenovo,Windows 8,15.6,500,6,AMD,2,2003,Dedicated,New
269.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,4,INTEL,2.13,2004,Integrated,New
160,9.99,Buyer,Ultrabook,Dell,Windows 7,14.1,250,4,INTEL,2.5,2003,Dedicated,Manufacturer refurbished
399.99,0,Seller,Notebook,Toshiba,Windows 8,13.3,128,4,INTEL,1.7,2002,Integrated,Used
195,9.99,Buyer,Laptop,Dell,Windows 7,14,120,3,INTEL,2.5,2012,Integrated,Manufacturer refurbished
150,0,Seller,Laptop,Panasonic,Windows 7,10.4,320,2,INTEL,1.2,2009,Integrated,Used
22.49,7.95,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.4,2000,Integrated,Used
299.99,0,Buyer,Laptop,Toshiba,Windows 8,11.6,500,2,INTEL,2.16,2007,Hybrid,New
479.99,0,Buyer,Ultrabook,HP,Windows 8,14.1,320,4,INTEL,2.4,2008,Integrated,New
33.32,7.95,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.53,2006,Integrated,Used
299.99,0,Buyer,Notebook,Lenovo,Windows 7,12.5,320,4,INTEL,2.6,2006,Integrated,Manufacturer refurbished
209.99,5.99,Seller,Notebook,Asus,Windows 8,15.6,320,4,INTEL,2.13,2009,Hybrid,Used
550,0,Buyer,Laptop,Lenovo,Windows 8,11.6,160,8,INTEL,2,2007,Integrated,Used
100,0,Seller,Notebook,Acer,Windows 7,15.6,500,4,INTEL,2.2,2015,Integrated,Used
209,0,Buyer,Notebook,Lenovo,Windows 7,14,250,4,INTEL,3,2006,Integrated,Seller refurbished
69,21.99,Seller,Portable,Lenovo,Not included,14.1,320,4,AMD,2.13,2002,Hybrid,Used
251.59,0,Seller,Notebook,Toshiba,Windows 8,15.6,750,6,INTEL,2.4,2005,Hybrid,Seller refurbished
21,7.95,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.4,2015,Integrated,Used
25,20,Buyer,Laptop,Lenovo,Not included,14.1,320,0.512,INTEL,1.83,2001,Hybrid,Used
155,16,Buyer,Notebook,Dell,Windows 7,14.1,160,4,INTEL,1.73,2013,Dedicated,Seller refurbished
209.95,0,Buyer,Notebook,Dell,Windows 7,15.4,500,4,INTEL,2.13,2007,Integrated,Seller refurbished
135,15,Buyer,Notebook,HP,Windows 8,15.6,750,4,INTEL,2.16,2012,Integrated,Seller refurbished
95,0,Buyer,Netbook,Asus,Windows 7,10.1,250,1,ATOM,1.66,2000,Integrated,Seller refurbished
30,15,Buyer,Notebook,Dell,Windows Vista,14.1,320,4,AMD,2.13,2014,Integrated,For parts or not working
547,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,6,INTEL,2.7,2014,Dedicated,New
36.99,26.75,Buyer,Laptop,Lenovo,Not included,15.4,320,4,INTEL,2.4,2005,Integrated,Used
600,19.99,Buyer,Notebook,Dell,Windows 7,17.3,1000,8,INTEL,1.8,2013,Dedicated,Used
299.99,0,Buyer,Notebook,IBM,Windows 2000,14.1,320,4,INTEL,2.13,2003,Integrated,New
91,7.95,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2.53,2013,Dedicated,Used
69,21.9,Buyer,Notebook,Lenovo,Windows 2000,15.4,320,4,ATOM,2.13,2012,Integrated,Used
83,0,Buyer,Laptop,Lenovo,Chrome OS,12.1,160,4,INTEL,1.86,2001,Integrated,Seller refurbished
659,0,Buyer,Notebook,Dell,Windows 8,17.3,1000,8,INTEL,1.7,2000,Integrated,New
529.99,0,Buyer,Ultrabook,Dell,Chrome OS,14.1,320,4,AMD,2.13,2004,Dedicated,Manufacturer refurbished
240,9.99,Buyer,Netbook,Dell,Windows 7,14,500,4,INTEL,2.5,2011,Integrated,Manufacturer refurbished
54,7.95,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2.66,2014,Dedicated,Used
549.99,0,Buyer,Notebook,Dell,Windows Vista,14,320,4,AMD,2.13,2005,Integrated,New
132.5,7.95,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2.8,2008,Dedicated,Used
1449.99,0,Buyer,Portable,Asus,Windows XP,14.1,320,4,INTEL,2.13,2008,Integrated,New
420,15,Buyer,Notebook,Toshiba,Windows 8,15.6,1000,8,INTEL,2.4,2003,Integrated,Used
145,0,Seller,Notebook,Lenovo,Windows 7,12.1,160,4,INTEL,2,2011,Integrated,Used
315.99,0,Buyer,Notebook,Toshiba,Windows 7,18.4,320,4,INTEL,1.6,2002,Dedicated,Used
100,0,Buyer,Notebook,Gateway,Windows 7,15.6,320,4,AMD,2.13,2001,Integrated,Used
357,12.67,Buyer,Netbook,Emachines,Windows Vista,14.1,320,4,INTEL,2.13,2004,Dedicated,New
197.6,0,Buyer,Notebook,HP,Windows 7,14,250,4,INTEL,2.4,2014,Integrated,Seller refurbished
329.95,4.99,Seller,Notebook,Lenovo,Windows 7,14,240,8,INTEL,2.6,2013,Integrated,Seller refurbished
49.99,18.5,Seller,Notebook,HP,Windows XP,15.6,320,2,AMD,1.7,2000,Integrated,For parts or not working
90,0,Buyer,Notebook,Dell,Windows 7,14.1,80,3,INTEL,2,2013,Dedicated,New
172.5,10,Buyer,Laptop,Dell,Windows 7,10.1,250,2,INTEL,1.66,2010,Integrated,Used
258.88,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,4,INTEL,2.58,2000,Hybrid,New
189.99,0,Buyer,Notebook,HP,Windows 7,14,250,4,ATOM,2.4,2002,Integrated,Seller refurbished
108.05,0,Buyer,Notebook,Dell,Windows 7,14.1,320,4,INTEL,1.8,2012,Dedicated,Seller refurbished
389,0,Buyer,Notebook,Panasonic,Windows 7,13.3,128,3,INTEL,1.66,2009,Integrated,Seller refurbished
425,20,Seller,Notebook,Dell,Windows 8,14,512,8,INTEL,2,2013,Hybrid,Used
125,13,Buyer,Notebook,HP,Windows XP,14.1,320,4,ATOM,2.13,2003,Hybrid,Used
81,7.95,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2.8,2014,Dedicated,Used
194.09,0,Seller,Notebook,Toshiba,Chrome OS,15.6,500,4,INTEL,2.16,2002,Hybrid,Seller refurbished
519,0,Seller,Ultrabook,Lenovo,Windows Vista,14.1,320,4,AMD,2.13,2010,Hybrid,New
189,0,Buyer,Notebook,HP,Windows 7,11.6,500,4,AMD,1.7,2006,Hybrid,Used
299.95,0,Buyer,Notebook,Asus,Windows 8,15.6,500,4,INTEL,2.16,2009,Hybrid,New
149,19,Buyer,Notebook,Toshiba,Windows 8,15.6,750,6,INTEL,2.4,2001,Dedicated,Seller refurbished
500,0,Buyer,Notebook,Toshiba,Windows 8,15.6,750,8,INTEL,1.6,2013,Integrated,New
71,7.95,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2.67,2012,Integrated,Used
299.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,4,INTEL,2.16,2000,Dedicated,New
214.99,0,Buyer,Laptop,Dell,Windows XP,14.1,320,4,INTEL,2.13,2012,Hybrid,Manufacturer refurbished
21.5,16.51,Buyer,Notebook,Lenovo,Windows XP,15.6,320,1,INTEL,1.86,2015,Integrated,For parts or not working
403.99,0,Seller,Notebook,Lenovo,Windows 8,15.6,500,6,INTEL,1.7,2000,Hybrid,Seller refurbished
54,20,Buyer,Laptop,Compaq,Windows 7,15.6,320,4,INTEL,2.2,2013,Hybrid,Used
225,0,Buyer,Laptop,HP,Windows 7,12.1,320,4,INTEL,2.3,2013,Integrated,Used
150,0,Buyer,Notebook,Asus,Windows 7,14,320,4,AMD,2.13,2007,Hybrid,Used
179,0,Buyer,Notebook,HP,Windows 7,14,250,4,INTEL,2.5,2000,Integrated,Used
459.95,9.95,Buyer,Notebook,Lenovo,Windows XP,15.6,500,4,INTEL,2.4,2012,Integrated,New
76,7.95,Buyer,Notebook,HP,Not included,14.1,320,3,INTEL,2,2006,Integrated,Used
264.99,0,Buyer,Netbook,Toshiba,Windows 8,15.6,500,4,AMD,2.13,2004,Dedicated,New
419.99,0,Buyer,Notebook,Toshiba,Windows 8,17.3,1000,4,INTEL,2.4,2009,Integrated,New
65,12.99,Seller,Notebook,Dell,Windows Vista,14.1,75,2,INTEL,2.4,2008,Integrated,Used
107.95,12.95,Buyer,Notebook,Lenovo,Not included,15.4,320,4,INTEL,2.4,2007,Integrated,Used
1094.95,0,Seller,Ultrabook,Dell,Windows 8,13.3,256,8,INTEL,2.7,2015,Integrated,Manufacturer refurbished
59.99,0,Buyer,Notebook,Panasonic,Windows XP,15,30,1,INTEL,2.66,2010,Dedicated,Used
56,7.95,Buyer,Notebook,HP,Not included,14.1,320,2,INTEL,2,2003,Dedicated,Used
95,0,Buyer,Netbook,Acer,Windows 7,10.1,160,2,INTEL,1.66,2006,Integrated,Used
29.99,12.99,Buyer,Notebook,Acer,Windows Vista,14.1,80,1,INTEL,1.6,2006,Integrated,For parts or not working
979,0,Seller,Notebook,Asus,Windows 8,15.6,320,16,INTEL,2.13,2009,Hybrid,New
189.99,10,Seller,Netbook,Lenovo,Windows 7,14,320,2,INTEL,2.66,2010,Dedicated,Used
299,0,Seller,Notebook,HP,Windows 7,15.6,320,4,AMD,2.13,2004,Hybrid,New
329.39,0,Seller,Notebook,Toshiba,Windows 8,17.3,750,8,INTEL,1.8,2008,Hybrid,Seller refurbished
35,0,Buyer,Notebook,Asus,Windows 7,10.1,160,1,ATOM,1.6,2004,Integrated,Used
498.95,0,Buyer,Notebook,HP,Windows 8,17.3,750,6,INTEL,2.2,2008,Integrated,New
31,7.95,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2,2008,Dedicated,Used
360.52,0,Buyer,Notebook,Lenovo,Windows 7,14.1,320,8,INTEL,2.5,2012,Hybrid,Manufacturer refurbished
245.99,0,Buyer,Netbook,Acer,Windows 8,15.6,320,2,INTEL,2.13,2000,Integrated,New
680,18,Buyer,Laptop,Lenovo,Windows 8,13.3,256,8,INTEL,1.8,2013,Integrated,Used
139,0,Buyer,Notebook,Dell,Windows 7,14.1,120,2,INTEL,2,2009,Integrated,Seller refurbished
395,20,Buyer,Ultrabook,HP,Windows 8,15.6,1000,8,AMD,2.7,2014,Integrated,New
139,0,Buyer,Notebook,Dell,Windows 7,14.1,80,2,INTEL,2,2009,Integrated,Seller refurbished
23.61,7.95,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2.2,2002,Dedicated,Used
349.99,14.99,Buyer,Notebook,Dell,Windows 7,14.1,750,8,INTEL,2.66,2007,Integrated,Manufacturer refurbished
259.99,20,Buyer,Notebook,HP,Windows 8,15.6,500,4,INTEL,2.17,2010,Hybrid,New
34.88,0,Buyer,Notebook,Gateway,Windows 7,15.6,320,4,INTEL,1.66,2010,Integrated,Used
569.99,0,Buyer,Notebook,Lenovo,Windows 8,15.6,1000,8,INTEL,2,2007,Dedicated,Used
279.99,9.99,Seller,Netbook,Dell,Windows 8,15.6,500,4,AMD,2.13,2009,Integrated,New
599.99,0,Buyer,Notebook,Dell,Windows 8,14.1,320,4,AMD,2.7,2006,Integrated,New
240,9.99,Buyer,Ultrabook,Dell,Windows 7,14,160,8,INTEL,2.4,2011,Hybrid,Manufacturer refurbished
149.99,0,Buyer,Notebook,Lenovo,Windows 7,14,160,4,INTEL,2.2,2008,Integrated,Manufacturer refurbished
399.99,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,AMD,2.13,2010,Dedicated,New
325,0,Buyer,Notebook,HP,Windows 8,15.6,128,12,AMD,2.5,2013,Hybrid,Used
64.99,0,Buyer,Notebook,IBM,Windows XP,14,60,1.5,AMD,1.6,2005,Integrated,Seller refurbished
96,14,Buyer,Notebook,HP,Windows 7,15.6,320,2,INTEL,2.2,2004,Integrated,Used
109.99,14.99,Buyer,Notebook,Dell,Windows 7,14.1,40,1.5,INTEL,2.13,2007,Dedicated,Seller refurbished
20.5,7.95,Buyer,Notebook,HP,Not included,14.1,320,4,INTEL,2.2,2009,Dedicated,Used
499.99,0,Buyer,Notebook,Dell,Windows 8,15.6,320,4,INTEL,2.13,2001,Hybrid,New
575,0,Buyer,Notebook,Asus,Windows 8,15.6,1000,8,INTEL,2,2009,Dedicated,Used
36,0,Buyer,Portable,Toshiba,Windows Vista,14.1,320,4,INTEL,2.13,2009,Integrated,Used
756,0,Buyer,Notebook,Dell,Windows 8,13.3,500,8,INTEL,2.13,2010,Dedicated,Manufacturer refurbished
20.5,0,Buyer,Ultrabook,Toshiba,Windows 8,14.1,320,4,ATOM,2.13,2014,Integrated,Used
64.33,14.61,Buyer,Notebook,Lenovo,Not included,14,320,4,INTEL,2.53,2009,Dedicated,Used
61.32,14,Buyer,Notebook,Acer,Not included,15.6,250,3,AMD,1.6,2013,Integrated,Used
314.49,0,Seller,Laptop,Dell,Windows 7,13.3,320,4,INTEL,2.2,2011,Hybrid,Manufacturer refurbished
330,27.5,Buyer,Portable,HP,Windows 8,15.6,320,4,AMD,1.73,2015,Dedicated,New
359.99,0,Buyer,Laptop,HP,Windows 7,14.1,320,8,INTEL,2.67,2014,Integrated,Seller refurbished
320,0,Seller,Notebook,HP,Windows 7,14.1,320,8,INTEL,2.8,2000,Dedicated,Used
36.11,7.95,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.4,2009,Integrated,Used
239.99,0,Buyer,Laptop,Acer,Windows 8,14.1,320,4,INTEL,2.13,2000,Hybrid,Manufacturer refurbished
250.05,14,Seller,Notebook,HP,Windows Vista,17.3,750,8,INTEL,2.2,2000,Integrated,For parts or not working
222,0,Buyer,Laptop,Asus,Windows 7,14.1,500,4,INTEL,2.2,2012,Integrated,Seller refurbished
899,0,Buyer,Notebook,Lenovo,Windows 8,17.3,1000,16,INTEL,3.5,2014,Dedicated,New
232.5,14,Buyer,Notebook,Lenovo,Windows 7,15.6,500,4,INTEL,2.6,2012,Integrated,Used
320,9.99,Buyer,Ultrabook,Dell,Windows 7,15.6,320,8,INTEL,2.4,2003,Integrated,Manufacturer refurbished
428,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,AMD,1.9,2011,Integrated,New
274.99,0,Buyer,Notebook,Dell,Windows 8,14,500,2,AMD,2.16,2012,Dedicated,New
239,19,Buyer,Notebook,HP,Windows 7,15.6,250,4,INTEL,2.53,2015,Integrated,Seller refurbished
80,0,Buyer,Notebook,HP,Windows 7,17.3,1000,6,INTEL,1.9,2010,Integrated,For parts or not working
161.99,0,Buyer,Notebook,HP,Windows 7,14,160,4,INTEL,2.66,2008,Integrated,Used
405.95,0,Buyer,Notebook,HP,Windows 8,15.6,750,6,INTEL,1.9,2003,Integrated,New
49.99,18.5,Seller,Notebook,HP,Windows 7,15.6,320,2,AMD,1.3,2004,Dedicated,For parts or not working
161.1,0,Buyer,Notebook,Dell,Windows 7,15.4,120,4,INTEL,2.26,2009,Integrated,Seller refurbished
449.99,0,Buyer,Notebook,Asus,Windows XP,17.3,1000,8,AMD,1.83,2003,Hybrid,New
20.5,7.95,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.4,2000,Integrated,Used
459.99,0,Buyer,Notebook,Lenovo,Windows 7,15.6,250,8,INTEL,2.6,2003,Integrated,Used
50,0,Seller,Laptop,Dell,Windows 7,14,320,4,INTEL,2.53,2007,Hybrid,Used
409.99,0,Buyer,Netbook,Toshiba,Windows 8,14,750,6,INTEL,1.7,2000,Integrated,Used
120.5,14,Buyer,Netbook,Samsung,Windows Vista,14.1,320,4,INTEL,2.13,2010,Hybrid,Used
99.98,0,Buyer,Netbook,HP,Windows 7,14.1,320,4,AMD,2.13,2006,Hybrid,Used
94,0,Buyer,Notebook,Dell,Windows Vista,14.1,320,2,INTEL,2.26,2007,Integrated,Used
264.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,500,2,AMD,2.16,2015,Hybrid,New
124.5,28,Buyer,Notebook,HP,Not included,14.1,80,4,INTEL,2.26,2013,Integrated,Used
175,0,Seller,Netbook,Sony,Windows 7,15.6,80,1,INTEL,1.86,2003,Integrated,Seller refurbished
85,0,Buyer,Notebook,Compaq,Windows 7,17,320,4,INTEL,2.13,2003,Integrated,For parts or not working
409,30,Buyer,Notebook,Lenovo,Windows 8,14.1,320,4,INTEL,1.9,2015,Integrated,Used
389.95,0,Buyer,Notebook,HP,Windows 8,15.6,1000,4,ATOM,2,2006,Dedicated,New
78.4,0,Buyer,Notebook,Asus,Windows 8,15.2,160,2,AMD,2.13,2011,Dedicated,Used
1599,0,Seller,Portable,Dell,Chrome OS,14.1,320,4,AMD,2.13,2011,Integrated,New
120,0,Seller,Notebook,Samsung,Chrome OS,11.6,16,2,INTEL,1.7,2007,Integrated,Used
141.33,0,Buyer,Notebook,HP,Windows 7,14.1,80,2,INTEL,1.8,2013,Dedicated,Seller refurbished
350,0,Buyer,Notebook,HP,Windows 7,17,250,8,INTEL,2.8,2003,Dedicated,Seller refurbished
158.04,0,Buyer,Portable,Samsung,Windows 2000,14.1,320,4,ATOM,2.13,2000,Hybrid,New
54.99,0,Buyer,Notebook,Dell,Windows Vista,10.1,160,1,INTEL,1.6,2002,Integrated,Used
629,0,Seller,Notebook,IBM,Windows 8,14.1,1000,8,INTEL,2.13,2007,Dedicated,New
51,0,Buyer,Notebook,Asus,Windows 7,11.6,320,2,INTEL,1.5,2000,Hybrid,Used
562.99,0,Buyer,Notebook,HP,Windows 8,15.6,1000,8,AMD,1.7,2003,Dedicated,New
249.99,19.96,Buyer,Notebook,Dell,Windows 7,15.6,750,4,INTEL,2.6,2001,Dedicated,Used
99.99,0,Buyer,Netbook,Panasonic,Not included,14.1,320,4,ATOM,2.13,2007,Hybrid,Used
119.5,0,Buyer,Notebook,Dell,Windows 7,15.6,250,3,INTEL,2.1,2009,Integrated,Used
269.95,0,Seller,Notebook,HP,Windows 2000,14.1,320,4,ATOM,2.13,2012,Integrated,Used
91,0,Buyer,Portable,Compaq,Windows 7,14.1,320,4,AMD,2.13,2009,Hybrid,Used
75,0,Buyer,Notebook,Dell,Windows 7,15.6,320,4,AMD,2.13,2001,Integrated,Used
129.99,19.99,Buyer,Notebook,Asus,Windows Vista,17.3,500,4.098,INTEL,2.4,2000,Integrated,For parts or not working
414.99,0,Buyer,Notebook,Dell,Windows 7,13.3,320,4,INTEL,2.7,2005,Integrated,New
93.1,0,Seller,Notebook,HP,Windows 7,17.3,500,4,AMD,1.5,2000,Integrated,Used
323.39,0,Seller,Notebook,Dell,Windows 8,14.1,320,4,INTEL,2.13,2009,Hybrid,Manufacturer refurbished
334.95,0,Buyer,Notebook,Dell,Windows 8,13.3,500,4,AMD,1.7,2004,Integrated,Manufacturer refurbished
34.99,0,Seller,Notebook,Gateway,Windows XP,15.4,80,0.512,AMD,1.8,2008,Dedicated,For parts or not working
988.31,0,Buyer,Notebook,Asus,Chrome OS,15.6,1000,16,ATOM,2.5,2002,Dedicated,New
169.69,19.99,Seller,Notebook,Asus,Windows 7,14.1,320,4,AMD,2.13,2004,Integrated,Used
467.99,0,Buyer,Notebook,HP,Windows 8,17.3,1000,6,INTEL,1.9,2001,Hybrid,New
40,0,Buyer,Notebook,Dell,Windows 7,7,80,2,AMD,2.13,2004,Integrated,Used
129,0,Buyer,Notebook,Dell,Windows 7,14.1,320,2,INTEL,2.13,2002,Integrated,Seller refurbished
174.99,0,Buyer,Notebook,Lenovo,Not included,12,320,4,INTEL,2.53,2008,Integrated,Used
374.99,15,Buyer,Notebook,Asus,Windows 7,15.6,750,8,ATOM,1.6,2006,Hybrid,Used
187.5,0,Buyer,Notebook,HP,Windows 8,15.6,1000,8,AMD,2.5,2000,Integrated,Used
200,0,Seller,Notebook,Sony,Windows 7,15.5,320,4,AMD,2.2,2005,Integrated,Used
184.29,0,Buyer,Notebook,Dell,Windows 7,14.1,160,4,INTEL,2.26,2005,Integrated,Manufacturer refurbished
46.69,5,Buyer,Netbook,HP,Not included,10.1,160,2,INTEL,1.66,2015,Integrated,Used
85,0,Buyer,Netbook,Dell,Not included,14,320,4,INTEL,2.66,2003,Integrated,Used
869,0,Seller,Ultrabook,Lenovo,Windows 8,14,256,8,INTEL,2.1,2008,Integrated,Manufacturer refurbished
49.99,0,Buyer,Laptop,Acer,Windows 2000,7,4,0.512,ATOM,1.5,2003,Dedicated,New
330.19,0,Seller,Notebook,Toshiba,Windows 2000,17.3,750,8,AMD,2,2003,Hybrid,Seller refurbished
255,0,Seller,Notebook,Toshiba,Windows 7,15.6,750,8,INTEL,2.3,2004,Hybrid,Used
599.49,0,Buyer,Notebook,Lenovo,Windows 8,15.6,1000,8,INTEL,2,2014,Integrated,New
139.98,10,Buyer,Laptop,Lenovo,Windows 7,12.1,120,3,INTEL,1.6,2008,Integrated,Used
41,0,Buyer,Laptop,Asus,Windows 8,15.6,500,4,INTEL,2.16,2002,Dedicated,For parts or not working
200,0,Buyer,Notebook,Dell,Windows XP,12.5,320,4,ATOM,2.13,2009,Integrated,Seller refurbished
1134,0,Seller,Notebook,Dell,Chrome OS,14,256,8,INTEL,2.13,2000,Integrated,New
534,0,Buyer,Notebook,Dell,Windows 8,13.3,500,8,INTEL,2.13,2000,Integrated,Manufacturer refurbished
115,0,Seller,Notebook,Dell,Not included,15.6,320,8,INTEL,1.8,2012,Integrated,For parts or not working
325,0,Seller,Portable,HP,Windows 7,17.1,320,4,ATOM,2.13,2013,Integrated,Used
606.75,0,Buyer,Ultrabook,Lenovo,Windows 8,14,128,8,INTEL,2.13,2006,Integrated,Used
256,20.58,Buyer,Notebook,HP,Windows Vista,17,320,8,INTEL,1.6,2014,Dedicated,Used
389,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,INTEL,2.13,2006,Integrated,Manufacturer refurbished
250,9.99,Buyer,Portable,Dell,Windows 7,15.6,250,3,INTEL,2.5,2014,Integrated,Manufacturer refurbished
65,0,Buyer,Netbook,Fujitsu,Windows 7,14.1,320,4,AMD,2.13,2012,Hybrid,Used
65,0,Buyer,Notebook,Dell,Windows 2000,15.6,320,4,INTEL,2.13,2003,Hybrid,For parts or not working
355.59,0,Seller,Notebook,Toshiba,Windows 8,17.3,1000,8,AMD,1.5,2004,Integrated,New
239,0,Buyer,Notebook,Asus,Windows 8,15.6,500,4,ATOM,2.16,2015,Integrated,New
86,14,Seller,Notebook,Dell,Windows Vista,14.1,320,4,ATOM,2.13,2014,Integrated,Used
97.95,12.95,Buyer,Notebook,Dell,Windows Vista,14,160,2,INTEL,2,2007,Integrated,Used
79.99,0,Buyer,Netbook,Panasonic,Chrome OS,14.1,320,4,ATOM,2.13,2003,Dedicated,Used
229,0,Buyer,Notebook,Lenovo,Windows 7,14,128,4,INTEL,3,2013,Integrated,Seller refurbished
390,0,Seller,Notebook,Lenovo,Windows 7,14,500,8,INTEL,1.9,2009,Integrated,New
35,7.95,Buyer,Notebook,Dell,Not included,14.1,320,4,INTEL,2.67,2011,Integrated,Used
127.5,0,Seller,Notebook,Dell,Windows 7,17,300,3,INTEL,2.1,2008,Integrated,Used
34.95,0,Buyer,Notebook,HP,Not included,12,320,2.048,INTEL,1.86,2014,Dedicated,For parts or not working
150,0,Buyer,Notebook,Dell,Windows 7,14.1,80,4,INTEL,2.4,2008,Hybrid,Used
51,0,Buyer,Notebook,Acer,Not included,15.6,320,4,INTEL,2,2015,Integrated,Used
550,0,Seller,Laptop,Lenovo,Windows 8,13.3,128,4,INTEL,2.13,2003,Integrated,Used
230,9.99,Buyer,Netbook,Dell,Windows 7,14,320,4,INTEL,2.5,2010,Hybrid,Manufacturer refurbished
314.99,0,Buyer,Notebook,Dell,Windows 8,15.6,500,4,AMD,1.8,2000,Integrated,Manufacturer refurbished
197,0,Buyer,Notebook,Dell,Windows 7,14.1,250,4,INTEL,2.2,2004,Integrated,Seller refurbished
152.5,0,Seller,Laptop,Lenovo,Not included,17,500,6,INTEL,2.5,2011,Dedicated,Used
500,0,Seller,Notebook,HP,Windows 8,15.6,750,8,INTEL,2.7,2005,Integrated,New
123.84,14.95,Buyer,Notebook,Dell,Windows 7,14.1,500,4,INTEL,2.3,2015,Integrated,Used
169.99,0,Buyer,Notebook,HP,Not included,13.3,320,1,INTEL,2.5,2013,Integrated,Used
89.99,18.5,Seller,Notebook,HP,Windows 7,17.3,320,2,INTEL,2.5,2013,Hybrid,For parts or not working
789.96,0,Buyer,Netbook,Lenovo,Windows 8,13.3,256,8,INTEL,2,2012,Dedicated,New
349.99,0,Buyer,Notebook,Toshiba,Windows 7,15.6,750,8,AMD,2.3,2013,Hybrid,Used
34.99,14.99,Buyer,Laptop,Sony,Chrome OS,7,4,0.512,INTEL,1.5,2015,Dedicated,New
680,0,Seller,Notebook,Dell,Windows Vista,15.6,1000,16,INTEL,2.4,2009,Dedicated,Used
300,0,Seller,Notebook,Asus,Windows 7,17.3,1000,8,AMD,2,2006,Dedicated,Used
112.99,14.95,Buyer,Notebook,HP,Windows 7,15.6,320,4,AMD,1.3,2014,Integrated,Used
189,0,Buyer,Notebook,HP,Windows 7,14.1,160,4,INTEL,2.2,2011,Hybrid,Seller refurbished
399.45,0,Buyer,Notebook,Toshiba,Windows 8,17.3,500,6,INTEL,1.7,2002,Dedicated,New
129,0,Buyer,Notebook,Dell,Windows Vista,14.1,80,2,INTEL,2.2,2008,Integrated,Seller refurbished
129,0,Buyer,Notebook,Dell,Windows Vista,14.1,120,2,INTEL,2.2,2008,Integrated,Seller refurbished
20.99,0,Buyer,Netbook,Samsung,Windows XP,14.1,320,4,AMD,2.13,2015,Hybrid,Used
99.99,0,Buyer,Netbook,Dell,Windows 2000,14.1,320,4,INTEL,2.13,2015,Hybrid,Seller refurbished
249,16,Seller,Notebook,Samsung,Windows 7,15.6,640,4,ATOM,2.13,2012,Integrated,Used
26,0,Seller,Notebook,Acer,Windows 7,15.4,320,4,INTEL,2.13,2002,Integrated,For parts or not working
629.99,0,Buyer,Notebook,Panasonic,Windows XP,14,250,8,INTEL,2.4,2007,Integrated,Seller refurbished
365,9.99,Buyer,Notebook,Dell,Windows 7,15.6,320,8,INTEL,2.3,2014,Hybrid,Manufacturer refurbished
89.99,20,Buyer,Notebook,Compaq,Windows 7,15.6,250,2,AMD,1,2011,Hybrid,Used
26,0,Buyer,Notebook,Asus,Windows 2000,15.6,320,4,AMD,2.13,2009,Hybrid,For parts or not working
